GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
TTLL10	chr1	1109286	1133313	1115234	1115413	-3.64009	0.00107527	0.0134058	9.35953	4.3699e-10	-0.605832	-0.787053
TTLL10	chr1	1109286	1133313	1121244	1131979	-1.75909	0.00319185	0.0108039	11.7956	1.60104e-12	-0.482361	-1.4997
TNFRSF18	chr1	1138888	1142089	1139349	1139413	-2.17392	0.0329665	0.14876	8.55154	2.80842e-09	-1.05631	-0.950191
TNFRSF4	chr1	1146706	1149548	1147006	1147083	-0.380003	0.0808371	0.105197	4.12832	7.44176e-05	-0.496815	-0.480765
FAM132A	chr1	1177826	1182102	1179486	1179570	-0.770241	0.191139	0.325998	3.88714	0.000129675	-0.418918	-0.484728
MXRA8	chr1	1288069	1298921	1289327	1289409	1.51808	0.799039	0.278984	6.70213	1.98549e-07	-0.860362	-0.841156
MXRA8	chr1	1288069	1298921	1292085	1293835	1.91719	0.241655	0.063983	10.4193	3.80817e-11	-1.11123	-0.831235
MXRA8	chr1	1288069	1298921	1294175	1296621	2.55956	0.134932	0.022888	11.3827	4.14239e-12	-0.628102	-0.485057
LOC148413	chr1	1334910	1337426	1335070	1335537	-0.391566	0.684944	0.89852	5.12746	7.45653e-06	-0.689523	-0.521816
ATAD3B	chr1	1407164	1431582	1407470	1412653	-0.660511	0.167421	0.264633	6.08107	8.29716e-07	-1.14725	-0.738971
MIB2	chr1	1550795	1565990	1564947	1565018	2.36602	0.305958	0.0593499	5.79433	1.60571e-06	-0.789286	-1.27819
CDK11B	chr1	1570603	1655859	1640392	1640476	-1.2866	7.47947	18.2463	11.8145	1.53283e-12	-0.995025	-0.742624
NADK	chr1	1682671	1711508	1690683	1691172	1.90138	0.44831	0.120007	13.1394	7.2544e-14	-0.701519	-0.776928
CALML6	chr1	1846266	1848733	1846747	1847123	1.7592	0.101919	0.030108	6.23292	5.84892e-07	-0.857559	-0.893206
CFAP74	chr1	1853390	1935276	1858201	1858332	-2.92796	0.000323299	0.00246042	2.01929	0.00956558	0.527247	0.0530858
CFAP74	chr1	1853390	1935276	1877879	1878428	-2.46979	0.000483817	0.00268018	2.61001	0.00245465	0.310978	-0.95017
CFAP74	chr1	1853390	1935276	1891470	1895187	-1.12373	0.000505509	0.00110156	2.49503	0.00319867	-1.5318	0.0594152
PRKCZ	chr1	1981909	2116834	2005715	2036154	3.60124	0.0295376	0.00243384	14.6423	2.2787e-15	-0.581401	-0.284532
PRKCZ	chr1	1981909	2116834	2036335	2066700	3.78121	0.0602622	0.00438317	14.6423	2.2787e-15	-0.421217	-0.586982
FAAP20	chr1	2115899	2144159	2137864	2137953	2.08907	0.0375826	0.00883314	2.83802	0.00145205	-0.911512	-0.776872
FAAP20	chr1	2115899	2144159	2138107	2138994	2.03423	0.0247476	0.00604181	5.48416	3.27971e-06	-0.872386	-0.979774
MORN1	chr1	2252692	2323190	2284101	2286613	2.67067	0.18057	0.0283591	11.327	4.70932e-12	-0.84274	-2.0412
MORN1	chr1	2252692	2323190	2286904	2288870	3.22862	0.0859157	0.00916562	13.0795	8.32799e-14	-0.962038	-0.908209
MORN1	chr1	2252692	2323190	2310420	2310547	5.54546	0.0536761	0.0011493	9.3155	4.83613e-10	-0.686719	-2.45738
MORN1	chr1	2252692	2323190	2310667	2316416	3.57451	0.0522667	0.00438724	14.3058	4.94587e-15	-1.25649	-0.654026
RER1	chr1	2323214	2336885	2323398	2327222	2.2485	2.37553	0.499913	14.6423	2.2787e-15	-0.158211	-0.232923
PLCH2	chr1	2398898	2436969	2399102	2407753	2.86844	0.00396877	0.000543461	9.62446	2.37433e-10	-0.366861	-1.61195
PLCH2	chr1	2398898	2436969	2434350	2435055	2.89164	0.425612	0.0573512	12.0431	9.0562e-13	-0.397077	-0.685811
LOC115110	chr1	2481359	2488450	2485254	2485539	1.39852	0.277742	0.105352	6.10801	7.79811e-07	-0.976832	-1.10647
MMEL1	chr1	2522081	2564481	2560961	2564304	2.17184	0.00143205	0.000317812	3.05368	0.00088374	-0.196219	0.450156
LINC00982	chr1	2976181	2984289	2980867	2983900	3.5165	0.00200921	0.000175572	2.3276	0.00470326	-2.34744	1.14711
ARHGEF16	chr1	3371147	3397677	3371376	3379629	1.45402	0.000410534	0.000149846	2.35164	0.00444997	0.222865	1.29761
MEGF6	chr1	3404506	3528059	3413926	3414934	1.79088	0.887435	0.256465	8.33615	4.61155e-09	-0.893415	-1.22689
MEGF6	chr1	3404506	3528059	3416489	3417196	1.22809	1.36829	0.5841	4.87213	1.34237e-05	-0.837939	-0.972321
TP73	chr1	3569129	3652765	3569206	3598896	3.48488	0.0294862	0.0026337	11.2345	5.82761e-12	-1.07192	0
TP73	chr1	3569129	3652765	3607509	3614609	2.65245	0.00608479	0.000967787	4.31315	4.86238e-05	-1.39707	-0.484867
TP73	chr1	3569129	3652765	3614716	3624112	2.09016	0.0028146	0.000661023	4.08232	8.27324e-05	-1.29194	0.0577234
CCDC27	chr1	3668965	3688209	3669364	3670681	-1.82441	0.000797219	0.00282345	2.82743	0.0014879	-0.836985	-0.955885
CCDC27	chr1	3668965	3688209	3680401	3683098	2.13785	0.0173559	0.00394356	6.56451	2.72579e-07	-0.287474	-0.41548
LINC01134	chr1	3816968	3832011	3817196	3820528	3.89332	0.00954815	0.00064256	11.0616	8.67858e-12	-1.3619	-0.840024
LINC01134	chr1	3816968	3832011	3820601	3830255	4.49445	0.0125982	0.000558909	14.0172	9.61154e-15	-1.86688	0.140465
LINC01134	chr1	3816968	3832011	3830855	3830958	3.05487	0.0153967	0.00185276	2.71888	0.00191037	-1.1535	-0.451438
AJAP1	chr1	4715105	4843851	4715515	4771959	-1.5511	0.000450135	0.00131908	10.645	2.26489e-11	-0.081375	0
AJAP1	chr1	4715105	4843851	4830001	4832339	-1.4133	0.000123336	0.0003285	2.01929	0.00956558	-3.81025	0.455199
NPHP4	chr1	5922868	6052533	5936584	5937152	3.39641	0.0437999	0.00415959	6.44053	3.62636e-07	-1.27211	-0.380756
KCNAB2	chr1	6052358	6161253	6106244	6111570	2.73749	0.039027	0.00585193	14.3476	4.49151e-15	-1.04152	-0.990184
KCNAB2	chr1	6052358	6161253	6111815	6132814	2.08646	0.0334416	0.00787408	14.0974	7.99006e-15	-0.931626	-0.639941
GPR153	chr1	6307406	6321035	6311591	6313777	3.25165	0.0211116	0.00221654	10.4978	3.17866e-11	-1.07051	-0.625797
ACOT7	chr1	6324332	6453826	6445884	6453316	2.29723	0.00641715	0.00130559	11.6258	2.36699e-12	-0.639631	-0.96625
ESPN	chr1	6484848	6521004	6509152	6511662	3.77988	0.00283292	0.000206241	4.53966	2.88631e-05	-0.212977	-0.965925
ESPN	chr1	6484848	6521004	6512157	6517243	1.99193	0.00373254	0.00093837	4.5868	2.58943e-05	-0.915542	-1.24831
PLEKHG5	chr1	6526152	6580121	6528647	6529101	2.10482	0.0174458	0.00405581	3.53639	0.000290809	-0.893585	-1.13026
CAMTA1	chr1	6845384	7829766	7737794	7792507	-0.291906	0.00500732	0.00613025	2.90399	0.00124742	-0.102942	-0.138339
CAMTA1	chr1	6845384	7829766	7815729	7826518	-0.202128	0.0044946	0.00517056	3.30573	0.000494623	-1.48753	-0.999719
UTS2	chr1	7907672	7913551	7907943	7909699	5.73828	0.0555773	0.00104113	7.04412	9.03398e-08	-2.89112	0.0845454
UTS2	chr1	7907672	7913551	7909744	7910871	5.54054	0.0245041	0.000526467	6.53037	2.94868e-07	-5.51739	0.266803
UTS2	chr1	7907672	7913551	7913105	7913366	7.92551	0.131761	0.000541967	7.34648	4.5032e-08	-1.57117	-0.651131
TNFRSF9	chr1	7975931	8003225	7998889	7999954	2.85697	0.00982573	0.00135623	2.63506	0.00231708	-3.23492	-0.466492
RERE	chr1	8412464	8877699	8490033	8494692	2.71223	0.189462	0.0289108	14.1806	6.59804e-15	-0.708698	-2.93187
SLC2A7	chr1	9063359	9086404	9075302	9078281	-2.26425	0.000216705	0.00104106	4.26142	5.47745e-05	0.747511	0.0791192
SLC2A7	chr1	9063359	9086404	9085134	9086353	-2.39033	0.000276113	0.0014476	2.68942	0.00204448	0.615365	-0.643783
H6PD	chr1	9294863	9331394	9295126	9299902	1.17302	0.173233	0.0768274	9.39828	3.99691e-10	-0.315056	-0.157328
SPSB1	chr1	9352941	9429590	9353131	9415801	-2.39436	0.000640385	0.00336679	11.1979	6.33964e-12	-0.218313	-0.602388
TMEM201	chr1	9648932	9674935	9656069	9656916	-1.10922	0.129913	0.280259	12.4874	3.25537e-13	-1.43247	-0.949506
CORT	chr1	10509776	10512060	10510380	10511433	0.467726	0.140599	0.101667	3.91797	0.000120791	-0.707568	-0.940564
C1orf127	chr1	11006530	11042094	11036314	11042068	0.971769	0.00366071	0.00186652	3.47749	0.000333049	-0.0708074	-0.800425
MASP2	chr1	11086580	11107296	11103080	11103395	-1.46828	0.00123639	0.00342098	2.46401	0.00343551	-1.47935	-0.927098
MASP2	chr1	11086580	11107296	11105011	11105464	-2.20177	0.00593635	0.0273098	8.12211	7.54902e-09	-0.801621	-0.933492
MASP2	chr1	11086580	11107296	11107177	11107259	-2.598	0.00573201	0.0347042	7.88859	1.29243e-08	-1.0152	-0.949986
C1orf167	chr1	11822250	11849642	11822363	11824387	-2.40881	0.000283468	0.00150531	2.47126	0.00337866	0.541132	0.0653514
C1orf167	chr1	11822250	11849642	11829185	11831580	-1.03638	0.0012095	0.00248078	2.35945	0.00437073	-0.548489	-0.584566
C1orf167	chr1	11822250	11849642	11831694	11832138	-1.55183	0.00201586	0.00591028	2.99667	0.00100769	-0.995461	-1.40327
C1orf167	chr1	11822250	11849642	11836696	11837133	-1.84405	0.00144477	0.00518696	3.16988	0.000676272	-0.305323	-0.336401
C1orf167	chr1	11822250	11849642	11839138	11839179	-2.75556	0.00273977	0.0185021	3.13724	0.000729057	-0.606555	-0.527553
C1orf167	chr1	11822250	11849642	11840068	11842245	-1.34353	0.00206616	0.00524331	6.16234	6.88118e-07	-0.4216	-0.933254
LOC102724659	chr1	11837134	11839676	11839138	11839179	-2.75556	0.00273977	0.0185021	3.13724	0.000729057	-0.481616	-0.136123
NPPA	chr1	11905767	11907840	11907497	11907618	0.965884	1.27258	0.651517	5.33911	4.58031e-06	-0.366364	-0.178605
TNFRSF8	chr1	12123434	12204264	12144609	12157157	-1.15814	0.000676051	0.00150874	2.9102	0.00122969	-1.82694	-0.955213
AADACL4	chr1	12704566	12727097	12721866	12725971	-1.62678	0.000166318	0.00051363	2.59635	0.00253308	1.15736	-1.49491
C1orf158	chr1	12806134	12821102	12806490	12815649	-1.86056	0.000156865	0.000569653	2.31369	0.00485632	1.11688	-1.79214
C1orf158	chr1	12806134	12821102	12815764	12819242	-2.37559	0.000133888	0.00069481	4.59844	2.5209e-05	1.89696	-2.05769
C1orf158	chr1	12806134	12821102	12819421	12820702	-2.67574	0.000196402	0.00125494	3.69702	0.000200899	0.996143	-1.91548
PRAMEF1	chr1	12851546	12856777	12853664	12854063	-3.39526	0.0001	0.00105215	3.01202	0.000972702	0.153387	-0.128777
PRAMEF11	chr1	12884618	12891264	12885362	12887107	-2.72096	0.000285763	0.00188406	2.98543	0.00103413	0.581868	-0.265344
PRAMEF11	chr1	12884618	12891264	12887690	12888356	-2.16868	0.000307376	0.001382	2.80492	0.00156702	0.0226927	-0.408693
PRAMEF11	chr1	12884618	12891264	12888665	12891209	-2.23639	0.000176589	0.000832116	4.47346	3.36158e-05	1.1859	-1.42005
PRAMEF4	chr1	12939033	12946025	12939927	12941674	-3.25568	0.000160841	0.00153622	4.38641	4.10761e-05	0.775496	-0.17573
PRAMEF4	chr1	12939033	12946025	12942257	12942922	-4.15134	0.0001	0.00177697	4.7653	1.71674e-05	-0.0251384	-0.549434
PRAMEF4	chr1	12939033	12946025	12943232	12945970	-2.9695	0.000144936	0.00113524	5.47469	3.35205e-06	-1.70702	0.0923209
PRAMEF6#1	chr1	12998302	13007406	13001396	13002061	-1.83638	0.000462792	0.00165268	2.82996	0.00147925	0.00479586	-0.931982
PRAMEF6#1	chr1	12998302	13007406	13002371	13007342	-1.48281	0.00056192	0.00157053	2.03102	0.00931069	0.235215	-1.06463
PRAMEF9	chr1	12998505	13002353	13001396	13002061	-1.90014	0.000484505	0.00180842	2.85268	0.00140384	-0.0113289	-0.937961
LOC101929983#1	chr1	12998505	13002353	13001396	13002061	-1.83638	0.000462792	0.00165268	2.82996	0.00147925	0.00479586	-0.931982
LOC391003#1	chr1	13035499	13039011	13035836	13036221	-3.69621	0.000279878	0.00362776	3.84513	0.000142846	-0.725638	-0.583655
LOC391003#1	chr1	13035499	13039011	13036801	13037807	-3.10847	0.000163954	0.00141405	2.25964	0.00549997	1.31241	-1.02227
PRAMEF22#1	chr1	13035543	13038381	13035836	13036221	-3.69621	0.000279878	0.00362776	3.84513	0.000142846	-0.701457	-0.485698
PRAMEF22#1	chr1	13035543	13038381	13036801	13037807	-3.10847	0.000163954	0.00141405	2.25964	0.00549997	1.31241	-1.02227
PRAMEF25	chr1	13052240	13112702	13052788	13108513	-0.437629	0.000100265	0.000135796	4.72883	1.86709e-05	4.30406	-2.40688
PRAMEF25	chr1	13052240	13112702	13111728	13112393	-1.73541	0.000515715	0.0017172	3.03186	0.000929256	-0.112293	-0.975813
PRAMEF26	chr1	13052394	13112702	13052788	13108513	-0.437629	0.000100265	0.000135796	4.72883	1.86709e-05	4.30406	-2.84605
PRAMEF26	chr1	13052394	13112702	13111728	13112393	-1.73541	0.000515715	0.0017172	3.03186	0.000929256	-0.112293	-0.975813
PRAMEF5#1	chr1	13108514	13117751	13111728	13112393	-1.67309	0.000492544	0.00157071	3.03186	0.000929256	-0.0982768	-0.969189
PRAMEF5#1	chr1	13108514	13117751	13112703	13117673	-1.41427	0.000495938	0.0013218	2.10639	0.00782723	0.280498	-1.19802
LOC649324#1	chr1	13161986	13167193	13164761	13165156	-3.43469	0.0001	0.00108129	2.12978	0.00741693	-1.6082	-0.139653
LOC645354#1	chr1	13161986	13167193	13164761	13165156	-3.43469	0.0001	0.00108129	2.12978	0.00741693	-1.6082	-0.139653
LOC391003#2	chr1	13328196	13698405	13329407	13330413	-2.56874	0.000257862	0.00152987	2.21635	0.00607646	0.689212	-0.0981086
LOC391003#2	chr1	13328196	13698405	13330993	13331378	-3.60769	0.000279878	0.00341187	3.84513	0.000142846	0.621337	-0.587094
LOC391003#2	chr1	13328196	13698405	13359897	13364868	-1.45254	0.000527229	0.00144297	2.03102	0.00931069	0.252123	-1.13603
LOC391003#2	chr1	13328196	13698405	13365178	13365843	-2.52899	0.000297208	0.00171539	3.74606	0.000179449	0.576749	-0.999206
PRAMEF22#2	chr1	13328833	13331671	13329407	13330413	-2.56874	0.000257862	0.00152987	2.21635	0.00607646	0.689212	-0.193798
PRAMEF22#2	chr1	13328833	13331671	13330993	13331378	-3.60769	0.000279878	0.00341187	3.84513	0.000142846	0.621337	-0.587094
PRAMEF5#2	chr1	13359819	13369057	13359897	13364868	-1.45254	0.000527229	0.00144297	2.03102	0.00931069	0.252123	-1.14698
PRAMEF5#2	chr1	13359819	13369057	13365178	13365843	-2.52899	0.000297208	0.00171539	3.74606	0.000179449	0.576749	-0.993358
PRAMEF6#2	chr1	13359833	13368936	13359897	13364868	-1.45254	0.000527229	0.00144297	2.03102	0.00931069	0.252123	0.0643658
PRAMEF6#2	chr1	13359833	13368936	13365178	13365843	-2.52899	0.000297208	0.00171539	3.74606	0.000179449	0.576749	-0.993358
LOC101929983#2	chr1	13364886	13368733	13365178	13365843	-2.52899	0.000297208	0.00171539	3.74606	0.000179449	0.576749	-1.03642
PRAMEF10#1	chr1	13409128	13414502	13409183	13411525	-0.833037	0.000108663	0.000193576	2.01929	0.00956558	3.48659	0.886815
PRAMEF10#1	chr1	13409128	13414502	13412813	13413923	-2.34829	0.000180758	0.000920456	2.84127	0.00144121	1.09053	-1.05397
LOC645382#1	chr1	13409135	13414502	13409183	13411525	-0.833037	0.000108663	0.000193576	2.01929	0.00956558	3.48659	0.886815
LOC645382#1	chr1	13409135	13414502	13412813	13413923	-2.34829	0.000180758	0.000920456	2.84127	0.00144121	1.09053	-1.05397
PRAMEF15#1	chr1	13421176	13428190	13421254	13423986	-2.69388	0.000234915	0.00152002	3.70663	0.000196504	0.745996	-0.531659
PRAMEF14#1	chr1	13447414	13452656	13448609	13449559	-2.26241	0.000144966	0.000695536	2.06953	0.00852069	1.18716	-0.694673
PRAMEF14#1	chr1	13447414	13452656	13450862	13452578	-1.48026	0.000172363	0.000480891	2.33113	0.00466518	1.19175	0.267841
LOC400736#1	chr1	13447414	13452656	13448609	13449559	-2.26241	0.000144966	0.000695536	2.06953	0.00852069	1.18716	-0.694673
LOC400736#1	chr1	13447414	13452656	13450862	13452578	-1.48026	0.000172363	0.000480891	2.33113	0.00466518	1.19175	0.267841
PRAMEF19#1	chr1	13474053	13477569	13475263	13476270	-2.05481	0.000266914	0.001109	2.89841	0.00126354	0.659557	-0.402313
PRAMEF19#1	chr1	13474053	13477569	13476850	13477235	-2.21613	0.000462706	0.00214994	2.38938	0.0040796	0.339046	-0.379616
PRAMEF10#2	chr1	13629925	13635299	13629980	13632322	-0.905485	0.000136463	0.000255619	2.27361	0.00532584	1.78655	0.553769
LOC645382#2	chr1	13629932	13635299	13629980	13632322	-0.905485	0.000136463	0.000255619	2.27361	0.00532584	1.78655	0.553769
PRAMEF15#2	chr1	13641973	13648987	13642051	13644783	-2.4892	0.000237679	0.00133448	2.04853	0.00894271	0.724304	-0.586877
PRAMEF15#2	chr1	13641973	13648987	13645093	13645763	-3.91351	0.00016215	0.00244344	3.87011	0.000134862	1.33641	-0.851928
LOC101929983#4	chr1	13644800	13648656	13645093	13645763	-3.91351	0.00016215	0.00244344	3.87011	0.000134862	1.33641	-0.887996
PRAMEF14#2	chr1	13668269	13673511	13669464	13670414	-2.26241	0.000144966	0.000695536	2.06953	0.00852069	1.18716	-0.361897
PRAMEF14#2	chr1	13668269	13673511	13671717	13673433	-1.49782	0.000189133	0.000534141	2.56003	0.00275401	1.02012	0.227038
LOC400736#2	chr1	13668269	13673511	13669464	13670414	-2.26241	0.000144966	0.000695536	2.06953	0.00852069	1.18716	-0.361897
LOC400736#2	chr1	13668269	13673511	13671717	13673433	-1.49782	0.000189133	0.000534141	2.56003	0.00275401	1.02012	0.227038
PRAMEF19#2	chr1	13694889	13698405	13696099	13697106	-2.48926	0.000197511	0.001109	2.92141	0.00119836	0.988109	-0.402313
PRAMEF19#2	chr1	13694889	13698405	13697686	13698071	-2.21613	0.000462706	0.00214994	2.38938	0.0040796	0.339046	-0.379616
PDPN	chr1	13910252	13944452	13940907	13942399	5.95489	0.0236352	0.000381031	4.99987	1.00031e-05	-2.9984	0.383238
KAZN	chr1	14925213	15444544	15421430	15428038	1.73237	0.0104659	0.00314977	4.13202	7.37877e-05	-0.90347	-1.42266
TMEM51	chr1	15479028	15546974	15497812	15498106	-3.86062	0.0001	0.00145265	3.01202	0.000972702	-2.65946	0.0910961
FHAD1	chr1	15573768	15724622	15578374	15598818	-1.08399	0.000505949	0.00107256	4.22645	5.9368e-05	-0.775109	0.00499045
FHAD1	chr1	15573768	15724622	15599026	15615894	-1.6084	0.00022639	0.000690293	5.75582	1.7546e-06	-0.317729	0.015565
FHAD1	chr1	15573768	15724622	15635233	15639552	-3.04237	0.000228305	0.00188087	5.67369	2.11989e-06	-1.24187	-0.610677
FHAD1	chr1	15573768	15724622	15639684	15642873	-1.78607	0.00052629	0.00181504	2.19103	0.00644129	0.199727	0.0357667
FHAD1	chr1	15573768	15724622	15668390	15671578	-1.30325	0.00028498	0.000703284	2.06552	0.00859968	-2.98195	0.143681
FHAD1	chr1	15573768	15724622	15701128	15702098	-0.794343	0.000889506	0.00154266	2.29811	0.00503378	-0.958658	-1.79147
FHAD1	chr1	15573768	15724622	15707948	15708523	-2.57389	0.00104891	0.00624535	5.50452	3.12952e-06	-2.47318	-0.649074
FBLIM1	chr1	16085255	16113084	16091181	16091458	-3.75034	0.000298378	0.00401544	2.21635	0.00607646	-1.4364	-0.182397
FBLIM1	chr1	16085255	16113084	16097074	16101112	-0.947436	0.0015601	0.00300857	4.17184	6.73218e-05	-0.50121	-1.20824
MIR5096#1	chr1	16197644	16231962	16203174	16231927	-0.402236	0.025009	0.0330507	3.8752	0.000133291	-0.944391	-0.574858
HSPB7	chr1	16340523	16345285	16342255	16343568	2.05492	0.00907356	0.00218365	4.80109	1.58093e-05	-0.578043	-0.804932
CLCNKB	chr1	16370231	16383821	16376198	16376309	-2.66326	0.000699818	0.00443307	2.42862	0.00372716	-3.65055	-0.449215
ARHGEF19	chr1	16524599	16539104	16534721	16535137	-2.89491	0.000926712	0.00689284	5.14029	7.23946e-06	-1.29875	-0.976879
SPATA21	chr1	16725138	16763919	16736539	16748003	-1.88054	0.00571126	0.0210297	12.7619	1.73012e-13	-0.582615	-0.756906
SPATA21	chr1	16725138	16763919	16759420	16763622	-1.81032	0.0192094	0.067371	13.4009	3.97257e-14	-0.90019	-1.44247
CROCCP3	chr1	16793931	16819196	16796623	16802319	2.55322	1.13413	0.193227	13.0595	8.72047e-14	-0.650562	-1.45867
CROCCP3	chr1	16793931	16819196	16817812	16818475	2.38646	0.79603	0.152241	12.2739	5.32287e-13	-0.965637	-1.00438
ESPNP	chr1	17017713	17046652	17026516	17029195	2.44642	0.0469909	0.0086212	3.01125	0.000974434	-0.720555	-0.614001
ESPNP	chr1	17017713	17046652	17029468	17030437	5.98465	0.0396805	0.00062664	7.89014	1.28782e-08	-0.729426	0.220698
ESPNP	chr1	17017713	17046652	17030640	17033782	4.35427	0.028006	0.00136926	6.9041	1.24709e-07	-1.54489	-0.817685
ESPNP	chr1	17017713	17046652	17034574	17046458	4.08024	0.0209328	0.00123752	7.48472	3.27551e-08	-0.373802	-0.617562
MST1L	chr1	17081129	17090975	17083889	17084012	1.69456	0.0944247	0.0291724	5.29616	5.05642e-06	-0.739161	-0.582849
MST1L	chr1	17081129	17090975	17085531	17085560	1.39601	0.296343	0.112604	3.00479	0.000989034	-0.98638	-0.797027
MST1L	chr1	17081129	17090975	17086182	17086383	1.09952	0.0952653	0.0444578	3.39655	0.000401284	-0.929597	-0.778748
CROCC	chr1	17248445	17299474	17279977	17280717	2.49942	2.35509	0.416493	14.5578	2.76823e-15	-0.563753	-1.52863
PADI1	chr1	17531621	17572501	17550924	17552305	-1.51676	0.000304	0.000869892	3.11602	0.000765568	0.553793	0.135128
PADI1	chr1	17531621	17572501	17567256	17570504	-1.93046	0.000160458	0.000611632	2.01063	0.00975815	1.31299	0.206262
PADI3	chr1	17575593	17610727	17586254	17588627	-2.72277	0.000119682	0.000790069	3.87011	0.000134862	2.46051	0.149511
PADI3	chr1	17575593	17610727	17588701	17592153	-1.39997	0.000198714	0.000524399	2.03549	0.00921528	0.866055	-1.34766
PADI3	chr1	17575593	17610727	17592216	17593213	-2.96488	0.000122091	0.000953238	2.88498	0.00130323	2.40062	-1.29635
